date,store_id,flavor,units_sold,price_per_scoop,total_revenue,promotion,promo_discount,weekday,month,season,temperature,rainfall,event,social_media_sentiment,customer_traffic
26/2/2020,Brunswick,Watermelon & Strawberry Sorbet,26,5.5,143,No,0,Wednesday,2,Summer,30,4.943672952,No,0.601515778,86
26/2/2020,Brunswick,Banoffee Pie,30,6,180,Yes,0,Wednesday,2,Summer,30,4.943672952,No,0.601515778,150
26/2/2020,Brunswick,Malted Chocolate,30,6,180,Yes,0,Wednesday,2,Summer,30,4.943672952,No,0.601515778,189
26/2/2020,Brunswick,Malted Vanilla,28,6,168,No,0,Wednesday,2,Summer,30,4.943672952,No,0.601515778,103
26/2/2020,Brunswick,Cookies & Cream,33,4.8,158.4,No,20,Wednesday,2,Summer,30,4.943672952,No,0.601515778,75
26/2/2020,Thornbury,Mango Sorbet,27,5.5,148.5,No,0,Wednesday,2,Summer,37,0,No,0.551182246,199
26/2/2020,Thornbury,Watermelon & Strawberry Sorbet,32,5.5,176,No,0,Wednesday,2,Summer,37,0,No,0.551182246,192
26/2/2020,Thornbury,Banoffee Pie,33,6,198,No,0,Wednesday,2,Summer,37,0,No,0.551182246,95
26/2/2020,Thornbury,Malted Chocolate,28,6,168,No,0,Wednesday,2,Summer,37,0,No,0.551182246,149
26/2/2020,Thornbury,Malted Vanilla,27,6,162,No,0,Wednesday,2,Summer,37,0,No,0.551182246,141
26/2/2020,Thornbury,Cookies & Cream,41,6,246,No,0,Wednesday,2,Summer,37,0,No,0.551182246,164
27/2/2020,Brunswick,Mango Sorbet,40,5.5,220,No,0,Thursday,2,Summer,26,0,No,0.386170046,96
27/2/2020,Brunswick,Watermelon & Strawberry Sorbet,38,5.5,209,No,0,Thursday,2,Summer,26,0,No,0.386170046,132
27/2/2020,Brunswick,Banoffee Pie,30,6,180,No,0,Thursday,2,Summer,26,0,No,0.386170046,127
27/2/2020,Brunswick,Malted Chocolate,33,6,198,No,0,Thursday,2,Summer,26,0,No,0.386170046,91
27/2/2020,Brunswick,Malted Vanilla,35,4.8,168,No,20,Thursday,2,Summer,26,0,No,0.386170046,188
27/2/2020,Brunswick,Cookies & Cream,31,6,186,No,0,Thursday,2,Summer,26,0,No,0.386170046,75
27/2/2020,Thornbury,Mango Sorbet,28,4.95,138.6,Yes,10,Thursday,2,Summer,31,0,No,0.473708685,171
27/2/2020,Thornbury,Watermelon & Strawberry Sorbet,40,4.95,198,No,10,Thursday,2,Summer,31,0,No,0.473708685,151
27/2/2020,Thornbury,Banoffee Pie,21,6,126,Yes,0,Thursday,2,Summer,31,0,No,0.473708685,89
27/2/2020,Thornbury,Malted Chocolate,29,6,174,No,0,Thursday,2,Summer,31,0,No,0.473708685,153
27/2/2020,Thornbury,Malted Vanilla,26,6,156,No,0,Thursday,2,Summer,31,0,No,0.473708685,174
27/2/2020,Thornbury,Cookies & Cream,31,6,186,Yes,0,Thursday,2,Summer,31,0,No,0.473708685,94
28/2/2020,Brunswick,Mango Sorbet,26,5.5,143,No,0,Friday,2,Summer,31,0,No,-0.983699091,129
28/2/2020,Brunswick,Watermelon & Strawberry Sorbet,20,5.5,110,No,0,Friday,2,Summer,31,0,No,-0.983699091,198
28/2/2020,Brunswick,Banoffee Pie,29,6,174,No,0,Friday,2,Summer,31,0,No,-0.983699091,81
28/2/2020,Brunswick,Malted Chocolate,26,6,156,No,0,Friday,2,Summer,31,0,No,-0.983699091,161
28/2/2020,Brunswick,Malted Vanilla,37,6,222,No,0,Friday,2,Summer,31,0,No,-0.983699091,154
28/2/2020,Brunswick,Cookies & Cream,23,6,138,No,0,Friday,2,Summer,31,0,No,-0.983699091,109
28/2/2020,Thornbury,Mango Sorbet,34,4.95,168.3,No,10,Friday,2,Summer,39,0,No,0.347886548,76
28/2/2020,Thornbury,Watermelon & Strawberry Sorbet,26,4.95,128.7,No,10,Friday,2,Summer,39,0,No,0.347886548,57
28/2/2020,Thornbury,Banoffee Pie,31,6,186,No,0,Friday,2,Summer,39,0,No,0.347886548,146
28/2/2020,Thornbury,Malted Chocolate,29,6,174,Yes,0,Friday,2,Summer,39,0,No,0.347886548,186
28/2/2020,Thornbury,Malted Vanilla,34,6,204,No,0,Friday,2,Summer,39,0,No,0.347886548,57
28/2/2020,Thornbury,Cookies & Cream,27,6,162,No,0,Friday,2,Summer,39,0,No,0.347886548,194
29/2/2020,Brunswick,Mango Sorbet,33,5.5,181.5,No,0,Saturday,2,Summer,32,3.102693294,No,0.23897035,248
29/2/2020,Brunswick,Watermelon & Strawberry Sorbet,,5.5,137.5,No,0,Saturday,2,Summer,32,3.102693294,No,0.23897035,209
29/2/2020,Brunswick,Banoffee Pie,30,6,180,No,0,Saturday,2,Summer,32,3.102693294,No,0.23897035,274
29/2/2020,Brunswick,Malted Chocolate,24,6,144,No,0,Saturday,2,Summer,32,3.102693294,No,0.23897035,179
29/2/2020,Brunswick,Malted Vanilla,25,5.1,127.5,No,15,Saturday,2,Summer,32,3.102693294,No,0.23897035,137
29/2/2020,Brunswick,Cookies & Cream,32,5.4,172.8,No,10,Saturday,2,Summer,32,3.102693294,No,0.23897035,260
29/2/2020,Thornbury,Mango Sorbet,33,5.5,181.5,No,0,Saturday,2,Summer,37,0,No,0.841325443,153
29/2/2020,Thornbury,Watermelon & Strawberry Sorbet,29,5.5,159.5,Yes,0,Saturday,2,Summer,37,0,No,0.841325443,190
29/2/2020,Thornbury,Banoffee Pie,36,6,216,No,0,Saturday,2,Summer,37,0,No,0.841325443,177
29/2/2020,Thornbury,Malted Chocolate,37,6,222,No,0,Saturday,2,Summer,37,0,No,0.841325443,161
29/2/2020,Thornbury,Malted Vanilla,36,6,216,No,0,Saturday,2,Summer,37,0,No,0.841325443,190
29/2/2020,Thornbury,Cookies & Cream,34,6,204,No,0,Saturday,2,Summer,37,0,No,0.841325443,234
1/3/2020,Brunswick,Butterscotch Ripple,,6,204,No,0,Sunday,3,Fall,24,0,No,-0.638131458,218
1/3/2020,Brunswick,Pumpkin Spice,41,5.4,221.4,No,10,Sunday,3,Fall,24,0,No,-0.638131458,177
1/3/2020,Brunswick,Caramel Pecan,34,6.5,221,No,0,Sunday,3,Fall,24,0,No,-0.638131458,180
1/3/2020,Brunswick,Malted Chocolate,49,5.4,264.6,No,10,Sunday,3,Fall,24,0,No,-0.638131458,140
1/3/2020,Brunswick,Malted Vanilla,29,6,174,No,0,Sunday,3,Fall,24,0,No,-0.638131458,266
1/3/2020,Brunswick,Cookies & Cream,32,6,192,Yes,0,Sunday,3,Fall,24,0,No,-0.638131458,217
1/3/2020,Thornbury,Butterscotch Ripple,18,6,108,No,0,Sunday,3,Fall,15,8.373670631,No,-0.995342255,118
1/3/2020,Thornbury,Pumpkin Spice,27,6,162,No,0,Sunday,3,Fall,15,8.373670631,No,-0.995342255,240
1/3/2020,Thornbury,Caramel Pecan,18,5.2,93.6,No,20,Sunday,3,Fall,15,8.373670631,No,-0.995342255,204
1/3/2020,Thornbury,Malted Chocolate,17,6,102,Yes,0,Sunday,3,Fall,15,8.373670631,No,-0.995342255,226
1/3/2020,Thornbury,Malted Vanilla,27,6,162,No,0,Sunday,3,Fall,15,8.373670631,No,-0.995342255,142
1/3/2020,Thornbury,Cookies & Cream,19,5.4,102.6,No,10,Sunday,3,Fall,15,8.373670631,No,-0.995342255,267
2/3/2020,Brunswick,Butterscotch Ripple,22,6,,No,0,Monday,3,Fall,15,3.790358526,No,-0.561758104,127
2/3/2020,Brunswick,Pumpkin Spice,41,6,246,No,0,Monday,3,Fall,15,3.790358526,No,-0.561758104,71
2/3/2020,Brunswick,Caramel Pecan,30,6.5,195,Yes,0,Monday,3,Fall,15,3.790358526,No,-0.561758104,183
2/3/2020,Brunswick,Malted Chocolate,36,5.4,194.4,No,10,Monday,3,Fall,15,3.790358526,No,-0.561758104,60
2/3/2020,Brunswick,Malted Vanilla,27,6,162,No,0,Monday,3,Fall,15,3.790358526,No,-0.561758104,136
2/3/2020,Brunswick,Cookies & Cream,34,6,204,No,0,Monday,3,Fall,15,3.790358526,No,-0.561758104,100
2/3/2020,Thornbury,Butterscotch Ripple,37,6,222,Yes,0,Monday,3,Fall,23,0,No,-0.153020943,150
2/3/2020,Thornbury,Pumpkin Spice,36,6,216,Yes,0,Monday,3,Fall,23,0,No,-0.153020943,192
2/3/2020,Thornbury,Caramel Pecan,28,6.5,182,No,0,Monday,3,Fall,23,0,No,-0.153020943,74
2/3/2020,Thornbury,Malted Chocolate,25,6,150,No,0,Monday,3,Fall,23,0,No,-0.153020943,195
2/3/2020,Thornbury,Malted Vanilla,33,4.8,158.4,No,20,Monday,3,Fall,23,0,No,-0.153020943,54
2/3/2020,Thornbury,Cookies & Cream,27,6,162,No,0,Monday,3,Fall,23,0,No,-0.153020943,173
3/3/2020,Brunswick,Butterscotch Ripple,48,6,288,No,0,Tuesday,3,Fall,17,0,Yes,0.474240733,241
3/3/2020,Brunswick,Pumpkin Spice,48,6,288,No,0,Tuesday,3,Fall,17,0,Yes,0.474240733,242
3/3/2020,Brunswick,Caramel Pecan,,5.2,301.6,No,20,Tuesday,3,Fall,17,0,Yes,0.474240733,176
3/3/2020,Brunswick,Malted Chocolate,44,6,264,No,0,Tuesday,3,Fall,17,0,Yes,0.474240733,176
3/3/2020,Brunswick,Malted Vanilla,50,6,300,No,0,Tuesday,3,Fall,17,0,Yes,0.474240733,178
3/3/2020,Brunswick,Cookies & Cream,38,5.1,193.8,No,15,Tuesday,3,Fall,17,0,Yes,0.474240733,154
3/3/2020,Thornbury,Butterscotch Ripple,24,6,144,No,0,Tuesday,3,Fall,17,0,No,0.203577498,195
3/3/2020,Thornbury,Pumpkin Spice,25,6,150,No,0,Tuesday,3,Fall,17,0,No,0.203577498,138
3/3/2020,Thornbury,Caramel Pecan,37,5.52,204.24,No,15,Tuesday,3,Fall,17,0,No,0.203577498,132
3/3/2020,Thornbury,Malted Chocolate,35,6,210,No,0,Tuesday,3,Fall,17,0,No,0.203577498,163
3/3/2020,Thornbury,Malted Vanilla,28,5.1,142.8,No,15,Tuesday,3,Fall,17,0,No,0.203577498,57
3/3/2020,Thornbury,Cookies & Cream,20,6,120,No,0,Tuesday,3,Fall,17,0,No,0.203577498,61
4/3/2020,Brunswick,Butterscotch Ripple,53,6,318,No,0,Wednesday,3,Fall,20,4.755450835,Yes,0.070480589,171
4/3/2020,Brunswick,Pumpkin Spice,60,6,360,No,0,Wednesday,3,Fall,20,4.755450835,Yes,0.070480589,176
4/3/2020,Brunswick,Caramel Pecan,56,6.5,364,No,0,Wednesday,3,Fall,20,4.755450835,Yes,0.070480589,138
4/3/2020,Brunswick,Malted Chocolate,58,6,348,No,0,Wednesday,3,Fall,20,4.755450835,Yes,0.070480589,165
4/3/2020,Brunswick,Malted Vanilla,47,4.8,225.6,Yes,20,Wednesday,3,Fall,20,4.755450835,Yes,0.070480589,183
4/3/2020,Brunswick,Cookies & Cream,63,4.8,302.4,No,20,Wednesday,3,Fall,20,4.755450835,Yes,0.070480589,136
4/3/2020,Thornbury,Butterscotch Ripple,29,6,174,No,0,Wednesday,3,Fall,21,0,No,0.803311104,180
4/3/2020,Thornbury,Pumpkin Spice,27,4.8,129.6,Yes,20,Wednesday,3,Fall,21,0,No,0.803311104,174
4/3/2020,Thornbury,Caramel Pecan,29,6.5,188.5,No,0,Wednesday,3,Fall,21,0,No,0.803311104,176
4/3/2020,Thornbury,Malted Chocolate,30,6,180,No,0,Wednesday,3,Fall,21,0,No,0.803311104,154
4/3/2020,Thornbury,Malted Vanilla,28,6,168,No,0,Wednesday,3,Fall,21,0,No,0.803311104,181
4/3/2020,Thornbury,Cookies & Cream,30,6,180,No,0,Wednesday,3,Fall,21,0,No,0.803311104,144
5/3/2020,Brunswick,Butterscotch Ripple,25,6,150,No,0,Thursday,3,Fall,21,0,No,0.311131233,162
5/3/2020,Brunswick,Pumpkin Spice,31,6,186,No,0,Thursday,3,Fall,21,0,No,0.311131233,186
5/3/2020,Brunswick,Caramel Pecan,30,5.85,175.5,No,10,Thursday,3,Fall,21,0,No,0.311131233,143
5/3/2020,Brunswick,Malted Chocolate,28,6,168,No,0,Thursday,3,Fall,21,0,No,0.311131233,50
5/3/2020,Brunswick,Malted Vanilla,27,6,162,No,0,Thursday,3,Fall,21,0,No,0.311131233,111
5/3/2020,Brunswick,Cookies & Cream,26,6,156,No,0,Thursday,3,Fall,21,0,No,0.311131233,76
5/3/2020,Thornbury,Butterscotch Ripple,20,6,120,No,0,Thursday,3,Fall,15,0,No,-0.763003456,163
5/3/2020,Thornbury,Pumpkin Spice,32,6,192,Yes,0,Thursday,3,Fall,15,0,No,-0.763003456,106
5/3/2020,Thornbury,Caramel Pecan,28,6.5,182,No,0,Thursday,3,Fall,15,0,No,-0.763003456,153
5/3/2020,Thornbury,Malted Chocolate,31,6,186,No,0,Thursday,3,Fall,15,0,No,-0.763003456,196
5/3/2020,Thornbury,Malted Vanilla,35,6,210,No,0,Thursday,3,Fall,15,0,No,-0.763003456,59
5/3/2020,Thornbury,Cookies & Cream,36,6,216,No,0,Thursday,3,Fall,15,0,No,-0.763003456,168
6/3/2020,Brunswick,Butterscotch Ripple,29,5.4,156.6,No,10,Friday,3,Fall,20,0,No,0.268608537,194
6/3/2020,Brunswick,Pumpkin Spice,21,5.4,113.4,Yes,10,Friday,3,Fall,20,0,No,0.268608537,129
6/3/2020,Brunswick,Caramel Pecan,35,5.85,204.75,No,10,Friday,3,Fall,20,0,No,0.268608537,68
6/3/2020,Brunswick,Malted Chocolate,24,6,144,No,0,Friday,3,Fall,20,0,No,0.268608537,109
6/3/2020,Brunswick,Malted Vanilla,40,6,240,Yes,0,Friday,3,Fall,20,0,No,0.268608537,65
6/3/2020,Brunswick,Cookies & Cream,22,6,132,Yes,0,Friday,3,Fall,20,0,No,0.268608537,162
6/3/2020,Thornbury,Butterscotch Ripple,26,5.4,140.4,No,10,Friday,3,Fall,18,0,No,-0.790465121,93
6/3/2020,Thornbury,Pumpkin Spice,26,6,156,No,0,Friday,3,Fall,18,0,No,-0.790465121,196
6/3/2020,Thornbury,Caramel Pecan,40,6.5,260,No,0,Friday,3,Fall,18,0,No,-0.790465121,61
6/3/2020,Thornbury,Malted Chocolate,38,6,228,No,0,Friday,3,Fall,18,0,No,-0.790465121,144
6/3/2020,Thornbury,Malted Vanilla,24,6,144,No,0,Friday,3,Fall,18,0,No,-0.790465121,66
6/3/2020,Thornbury,Cookies & Cream,33,6,198,No,0,Friday,3,Fall,18,0,No,-0.790465121,141
7/3/2020,Brunswick,Butterscotch Ripple,31,6,186,Yes,0,Saturday,3,Fall,12,0,No,-0.258355533,234
7/3/2020,Brunswick,Pumpkin Spice,33,6,198,Yes,0,Saturday,3,Fall,12,0,No,-0.258355533,223
7/3/2020,Brunswick,Caramel Pecan,27,5.85,157.95,Yes,10,Saturday,3,Fall,12,0,No,-0.258355533,290
7/3/2020,Brunswick,Malted Chocolate,24,6,144,No,0,Saturday,3,Fall,12,0,No,-0.258355533,260
7/3/2020,Brunswick,Malted Vanilla,21,6,126,No,0,Saturday,3,Fall,12,0,No,-0.258355533,174
7/3/2020,Brunswick,Cookies & Cream,21,6,126,No,0,Saturday,3,Fall,12,0,No,-0.258355533,191
7/3/2020,Thornbury,Butterscotch Ripple,36,6,216,No,0,Saturday,3,Fall,13,4.631156012,No,0.518101678,170
7/3/2020,Thornbury,Pumpkin Spice,34,6,204,No,0,Saturday,3,Fall,13,4.631156012,No,0.518101678,177
7/3/2020,Thornbury,Caramel Pecan,30,6.5,195,Yes,0,Saturday,3,Fall,13,4.631156012,No,0.518101678,220
7/3/2020,Thornbury,Malted Chocolate,28,6,168,No,0,Saturday,3,Fall,13,4.631156012,No,0.518101678,154
7/3/2020,Thornbury,Malted Vanilla,32,6,192,No,0,Saturday,3,Fall,13,4.631156012,No,0.518101678,186
7/3/2020,Thornbury,Cookies & Cream,28,6,168,No,0,Saturday,3,Fall,13,4.631156012,No,0.518101678,273
8/3/2020,Brunswick,Butterscotch Ripple,40,6,240,No,0,Sunday,3,Fall,16,0,No,0.929274662,163
8/3/2020,Brunswick,Pumpkin Spice,36,6,216,No,0,Sunday,3,Fall,16,0,No,0.929274662,200
8/3/2020,Brunswick,Caramel Pecan,19,6.5,123.5,No,0,Sunday,3,Fall,16,0,No,0.929274662,257
8/3/2020,Brunswick,Malted Chocolate,32,6,192,No,0,Sunday,3,Fall,16,0,No,0.929274662,156
8/3/2020,Brunswick,Malted Vanilla,34,6,204,Yes,0,Sunday,3,Fall,16,0,No,0.929274662,175
8/3/2020,Brunswick,Cookies & Cream,21,6,126,Yes,0,Sunday,3,Fall,16,0,No,0.929274662,160
8/3/2020,Thornbury,Butterscotch Ripple,37,6,222,No,0,Sunday,3,Fall,16,5.65892501,No,0.650793806,188
8/3/2020,Thornbury,Pumpkin Spice,32,6,192,No,0,Sunday,3,Fall,16,5.65892501,No,0.650793806,236
8/3/2020,Thornbury,Caramel Pecan,19,6.5,123.5,Yes,0,Sunday,3,Fall,16,5.65892501,No,0.650793806,239
8/3/2020,Thornbury,Malted Chocolate,25,6,150,No,0,Sunday,3,Fall,16,5.65892501,No,0.650793806,217
8/3/2020,Thornbury,Malted Vanilla,19,6,114,No,0,Sunday,3,Fall,16,5.65892501,No,0.650793806,149
8/3/2020,Thornbury,Cookies & Cream,27,6,162,No,0,Sunday,3,Fall,16,5.65892501,No,0.650793806,167
9/3/2020,Brunswick,Butterscotch Ripple,56,5.1,285.6,No,15,Monday,3,Fall,24,0,Yes,0.34240473,173
9/3/2020,Brunswick,Pumpkin Spice,42,6,252,No,0,Monday,3,Fall,24,0,Yes,0.34240473,196
9/3/2020,Brunswick,Caramel Pecan,50,5.85,292.5,Yes,10,Monday,3,Fall,24,0,Yes,0.34240473,207
9/3/2020,Brunswick,Malted Chocolate,53,6,318,No,0,Monday,3,Fall,24,0,Yes,0.34240473,199
9/3/2020,Brunswick,Malted Vanilla,53,6,318,Yes,0,Monday,3,Fall,24,0,Yes,0.34240473,97
9/3/2020,Brunswick,Cookies & Cream,46,6,276,No,0,Monday,3,Fall,24,0,Yes,0.34240473,235
9/3/2020,Thornbury,Butterscotch Ripple,36,6,216,Yes,0,Monday,3,Fall,16,0,Yes,-0.270375421,126
9/3/2020,Thornbury,Pumpkin Spice,49,6,294,No,0,Monday,3,Fall,16,0,Yes,-0.270375421,128
9/3/2020,Thornbury,Caramel Pecan,63,6.5,409.5,No,0,Monday,3,Fall,16,0,Yes,-0.270375421,246
9/3/2020,Thornbury,Malted Chocolate,54,6,324,Yes,0,Monday,3,Fall,16,0,Yes,-0.270375421,262
9/3/2020,Thornbury,Malted Vanilla,54,6,324,No,0,Monday,3,Fall,16,0,Yes,-0.270375421,207
9/3/2020,Thornbury,Cookies & Cream,60,6,360,No,0,Monday,3,Fall,16,0,Yes,-0.270375421,197
10/3/2020,Brunswick,Butterscotch Ripple,27,6,162,No,0,Tuesday,3,Fall,14,0,No,0.15509994,197
10/3/2020,Brunswick,Pumpkin Spice,21,5.4,113.4,No,10,Tuesday,3,Fall,14,0,No,0.15509994,103
10/3/2020,Brunswick,Caramel Pecan,29,6.5,188.5,No,0,Tuesday,3,Fall,14,0,No,0.15509994,64
10/3/2020,Brunswick,Malted Chocolate,31,6,186,No,0,Tuesday,3,Fall,14,0,No,0.15509994,105
10/3/2020,Brunswick,Malted Vanilla,39,6,234,No,0,Tuesday,3,Fall,14,0,No,0.15509994,98
10/3/2020,Brunswick,Cookies & Cream,22,6,132,No,0,Tuesday,3,Fall,14,0,No,0.15509994,173
10/3/2020,Thornbury,Butterscotch Ripple,37,6,222,Yes,0,Tuesday,3,Fall,13,0,No,0.230321499,118
10/3/2020,Thornbury,Pumpkin Spice,32,6,192,No,0,Tuesday,3,Fall,13,0,No,0.230321499,151
10/3/2020,Thornbury,Caramel Pecan,28,6.5,182,Yes,0,Tuesday,3,Fall,13,0,No,0.230321499,139
10/3/2020,Thornbury,Malted Chocolate,40,6,240,No,0,Tuesday,3,Fall,13,0,No,0.230321499,123
10/3/2020,Thornbury,Malted Vanilla,35,6,210,No,0,Tuesday,3,Fall,13,0,No,0.230321499,121
10/3/2020,Thornbury,Cookies & Cream,35,6,210,Yes,0,Tuesday,3,Fall,13,0,No,0.230321499,60
11/3/2020,Brunswick,Butterscotch Ripple,48,6,288,No,0,Wednesday,3,Fall,13,9.381119443,Yes,0.898922964,91
11/3/2020,Brunswick,Pumpkin Spice,54,5.1,275.4,No,15,Wednesday,3,Fall,13,9.381119443,Yes,0.898922964,208
11/3/2020,Brunswick,Caramel Pecan,45,5.85,263.25,No,10,Wednesday,3,Fall,13,9.381119443,Yes,0.898922964,121
11/3/2020,Brunswick,Malted Chocolate,47,6,282,No,0,Wednesday,3,Fall,13,9.381119443,Yes,0.898922964,123
11/3/2020,Brunswick,Malted Vanilla,35,6,210,No,0,Wednesday,3,Fall,13,9.381119443,Yes,0.898922964,120
11/3/2020,Brunswick,Cookies & Cream,39,4.8,187.2,No,20,Wednesday,3,Fall,13,9.381119443,Yes,0.898922964,97
11/3/2020,Thornbury,Butterscotch Ripple,32,6,192,No,0,Wednesday,3,Fall,16,4.488998766,No,-0.171992311,159
11/3/2020,Thornbury,Pumpkin Spice,35,6,210,No,0,Wednesday,3,Fall,16,4.488998766,No,-0.171992311,77
11/3/2020,Thornbury,Caramel Pecan,40,6.5,260,Yes,0,Wednesday,3,Fall,16,4.488998766,No,-0.171992311,116
11/3/2020,Thornbury,Malted Chocolate,24,5.4,129.6,No,10,Wednesday,3,Fall,16,4.488998766,No,-0.171992311,70
11/3/2020,Thornbury,Malted Vanilla,30,5.4,162,No,10,Wednesday,3,Fall,16,4.488998766,No,-0.171992311,73
11/3/2020,Thornbury,Cookies & Cream,35,6,210,No,0,Wednesday,3,Fall,16,4.488998766,No,-0.171992311,83
12/3/2020,Brunswick,Butterscotch Ripple,34,6,204,No,0,Thursday,3,Fall,16,0,No,-0.71749177,183
12/3/2020,Brunswick,Pumpkin Spice,22,6,132,Yes,0,Thursday,3,Fall,16,0,No,-0.71749177,164
12/3/2020,Brunswick,Caramel Pecan,29,5.85,169.65,No,10,Thursday,3,Fall,16,0,No,-0.71749177,180
12/3/2020,Brunswick,Malted Chocolate,24,5.4,129.6,No,10,Thursday,3,Fall,16,0,No,-0.71749177,143
12/3/2020,Brunswick,Malted Vanilla,30,6,180,No,0,Thursday,3,Fall,16,0,No,-0.71749177,157
12/3/2020,Brunswick,Cookies & Cream,17,5.4,91.8,No,10,Thursday,3,Fall,16,0,No,-0.71749177,154
12/3/2020,Thornbury,Butterscotch Ripple,37,6,222,No,0,Thursday,3,Fall,23,0,No,-0.538886544,178
12/3/2020,Thornbury,Pumpkin Spice,25,6,150,No,0,Thursday,3,Fall,23,0,No,-0.538886544,152
12/3/2020,Thornbury,Caramel Pecan,37,6.5,240.5,No,0,Thursday,3,Fall,23,0,No,-0.538886544,75
12/3/2020,Thornbury,Malted Chocolate,33,6,198,Yes,0,Thursday,3,Fall,23,0,No,-0.538886544,199
12/3/2020,Thornbury,Malted Vanilla,27,6,162,No,0,Thursday,3,Fall,23,0,No,-0.538886544,52
12/3/2020,Thornbury,Cookies & Cream,31,5.4,167.4,No,10,Thursday,3,Fall,23,0,No,-0.538886544,93
13/3/2020,Brunswick,Butterscotch Ripple,39,6,234,No,0,Friday,3,Fall,13,0,Yes,-0.46962205,212
13/3/2020,Brunswick,Pumpkin Spice,49,6,294,No,0,Friday,3,Fall,13,0,Yes,-0.46962205,195
13/3/2020,Brunswick,Caramel Pecan,52,6.5,338,No,0,Friday,3,Fall,13,0,Yes,-0.46962205,87
13/3/2020,Brunswick,Malted Chocolate,49,6,294,No,0,Friday,3,Fall,13,0,Yes,-0.46962205,108
13/3/2020,Brunswick,Malted Vanilla,45,6,270,No,0,Friday,3,Fall,13,0,Yes,-0.46962205,116
13/3/2020,Brunswick,Cookies & Cream,41,6,246,No,0,Friday,3,Fall,13,0,Yes,-0.46962205,148
13/3/2020,Thornbury,Butterscotch Ripple,54,6,324,No,0,Friday,3,Fall,20,6.909495671,Yes,-0.97782634,216
13/3/2020,Thornbury,Pumpkin Spice,58,6,348,No,0,Friday,3,Fall,20,6.909495671,Yes,-0.97782634,90
13/3/2020,Thornbury,Caramel Pecan,57,6.5,370.5,No,0,Friday,3,Fall,20,6.909495671,Yes,-0.97782634,94
13/3/2020,Thornbury,Malted Chocolate,34,5.4,183.6,No,10,Friday,3,Fall,20,6.909495671,Yes,-0.97782634,133
13/3/2020,Thornbury,Malted Vanilla,45,6,270,No,0,Friday,3,Fall,20,6.909495671,Yes,-0.97782634,167
13/3/2020,Thornbury,Cookies & Cream,46,6,276,UNK,0,Friday,3,Fall,20,6.909495671,Yes,-0.97782634,210
14/3/2020,Brunswick,Butterscotch Ripple,35,6,210,No,0,Saturday,3,Fall,11,4.823559994,No,-0.001447253,202
14/3/2020,Brunswick,Pumpkin Spice,24,4.8,115.2,No,20,Saturday,3,Fall,11,4.823559994,No,-0.001447253,232
14/3/2020,Brunswick,Caramel Pecan,29,6.5,188.5,Yes,0,Saturday,3,Fall,11,4.823559994,No,-0.001447253,155
14/3/2020,Brunswick,Malted Chocolate,25,6,150,No,0,Saturday,3,Fall,11,4.823559994,No,-0.001447253,180
14/3/2020,Brunswick,Malted Vanilla,29,6,174,No,0,Saturday,3,Fall,11,4.823559994,No,-0.001447253,114
14/3/2020,Brunswick,Cookies & Cream,42,6,252,Yes,0,Saturday,3,Fall,11,4.823559994,No,-0.001447253,134
14/3/2020,Thornbury,Butterscotch Ripple,24,6,144,No,0,Saturday,3,Fall,12,0,No,0.156872133,224
14/3/2020,Thornbury,Pumpkin Spice,33,6,198,No,0,Saturday,3,Fall,12,0,No,0.156872133,203
14/3/2020,Thornbury,Caramel Pecan,41,6.5,266.5,No,0,Saturday,3,Fall,12,0,No,0.156872133,162
14/3/2020,Thornbury,Malted Chocolate,30,5.1,153,Yes,15,Saturday,3,Fall,12,0,No,0.156872133,257
14/3/2020,Thornbury,Malted Vanilla,25,6,150,Yes,0,Saturday,3,Fall,12,0,No,0.156872133,215
14/3/2020,Thornbury,Cookies & Cream,39,6,234,No,0,Saturday,3,Fall,12,0,No,0.156872133,193
15/3/2020,Brunswick,Butterscotch Ripple,32,4.8,153.6,No,20,Sunday,3,Fall,10,2.487619367,No,-0.521175017,202
15/3/2020,Brunswick,Pumpkin Spice,32,5.4,172.8,No,10,Sunday,3,Fall,10,2.487619367,No,-0.521175017,210
15/3/2020,Brunswick,Caramel Pecan,33,6.5,214.5,No,0,Sunday,3,Fall,10,2.487619367,No,-0.521175017,237
15/3/2020,Brunswick,Malted Chocolate,37,6,222,No,0,Sunday,3,Fall,10,2.487619367,No,-0.521175017,123
15/3/2020,Brunswick,Malted Vanilla,28,6,168,No,0,Sunday,3,Fall,10,2.487619367,No,-0.521175017,205
15/3/2020,Brunswick,Cookies & Cream,36,4.8,172.8,No,20,Sunday,3,Fall,10,2.487619367,No,-0.521175017,211
15/3/2020,Thornbury,Butterscotch Ripple,26,6,156,No,0,Sunday,3,Fall,23,0,No,0.07133139,196
15/3/2020,Thornbury,Pumpkin Spice,20,6,120,No,0,Sunday,3,Fall,23,0,No,0.07133139,196
15/3/2020,Thornbury,Caramel Pecan,28,6.5,182,No,0,Sunday,3,Fall,23,0,No,0.07133139,173
15/3/2020,Thornbury,Malted Chocolate,31,6,186,No,0,Sunday,3,Fall,23,0,No,0.07133139,219
15/3/2020,Thornbury,Malted Vanilla,34,6,204,No,0,Sunday,3,Fall,23,0,No,0.07133139,217
15/3/2020,Thornbury,Cookies & Cream,35,6,210,Yes,0,Sunday,3,Fall,23,0,No,0.07133139,136
